Time,AAPL,ABBV,ABT,ADBE,AMD,AMGN,AMZN,AVGO,BAC,CAN,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DHR,DIS,FB,GOOGL,HD,INTC,INTU,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,PM,TMO,TSLA,TXN,UNH,V,VZ,WFC,WMT,XOM
8/31/15,-0.066205313,-0.108555921,-0.106529888,-0.041712404,-0.062176166,-0.136467117,-0.043383382,0.006632572,-0.086129754,0,-0.027851965,-0.097420285,-0.023639253,-0.03350024,-0.053751705,-0.089373681,-0.072884237,-0.049584972,-0.151,-0.048718221,-0.014722433,-0.004870546,-0.006037313,-0.189278623,-0.054808907,-0.064643222,-0.042843233,0,-0.019715732,-0.05164271,-0.040064714,0,-0.086668928,-0.061982714,0.006298662,0.13157721,-0.071357036,-0.035495589,-0.099504734,-0.078617992,-0.066994037,-0.101483552,-0.064211911,-0.042817127,-0.046952224,-0.052079309,-0.016670229,-0.072457242,-0.094728055,-0.041171522
9/30/15,-0.021816247,-0.128184586,-0.111945242,0.04645539,-0.049723757,-0.088680986,-0.001949736,-0.004451045,-0.043503778,0,-0.144950288,0.009763891,-0.024211597,0.032274188,0.001009227,0.014296754,-0.026052599,-0.019248449,0.00314095,0.005255507,-0.014587385,-0.003154494,0.056061668,0.034985423,-0.006703554,-0.048829953,0.029176568,0,0.01627201,-0.024358558,0.036939592,0,-0.074899257,0.017003676,-0.102321134,0.096530249,-0.026152602,0.022521158,-0.025139665,0.01797085,0.006960263,-0.023456622,-0.002649964,0.035117057,0.007035788,-0.023001403,-0.054336014,-0.03712732,0.001699367,-0.011828814
10/30/15,0.083408885,0.104842996,0.120406678,0.078326441,0.23255814,0.143580104,0.222723632,-0.015038797,0.077021823,0,0.128869673,0.105530585,0.127289633,0.093726223,0.119256805,0.108017693,0.152129817,0.095059265,0.112915851,0.134260289,0.155113805,0.07056888,0.123424021,0.101423539,0.082271023,0.061421857,0.05558325,0,-0.025331581,0.100270802,0.13924693,0,0.106701761,0.189335743,0.049583575,0.150912779,0.079538023,0.083669141,0.076727157,0.071282074,0.114332535,0.069512594,-0.16694847,0.152814419,0.015257305,0.11369509,0.091336269,0.054333009,-0.117211598,0.112844654
11/30/15,-0.005784661,-0.023509656,0.002678571,0.031581322,0.113207547,0.023789055,0.062150503,0.059449362,0.038736591,0,-0.004658172,-0.028106036,0.0131209,0.02348098,0.025479346,-0.055459272,0.01659858,0.033008252,-0.002373835,0.022261449,0.034527184,0.082821093,0.034092063,0.028430668,0.009412304,0.037821012,0.014071941,0,0.012043223,-0.010809173,0.024939462,0,-0.030186608,0.039501879,0.137940579,0.122226197,0.003347065,-0.019864957,-0.023099825,-0.020162346,-0.011425339,0.05826579,0.11274344,0.024682652,-0.043046358,0.020226503,-0.030503413,0.024724284,0.027952481,-0.00426134
12/31/15,-0.110228233,0.018744626,-0.000222618,0.027115679,0.216101695,0.007635009,0.016681709,0.116089565,-0.031683406,0,-0.064556091,-0.07279001,-0.136170213,0.000495602,-0.016187727,-0.003486239,-0.014892685,-0.034998916,-0.068003968,0.004029163,0.019872845,-0.007839616,-0.009203336,-0.036926148,0.014618728,-0.00974805,0.007977475,0,0.027059971,-0.005718954,0.03486335,0,0.005204865,0.020791168,-0.072569529,0.039092055,-0.062612266,0.004648634,-0.014952701,0.061063602,0.017795978,0.026073343,0.042343438,-0.056951136,0.048176737,-0.018478674,0.016941694,-0.013430127,0.050556984,-0.04543228
1/29/16,-0.075242257,-0.06294007,-0.151763198,-0.051202895,-0.233449477,-0.059138791,-0.131515483,-0.078815019,-0.15983363,0,-0.072388448,-0.008323329,-0.162989934,-0.064272446,-0.131887755,-0.116952054,-0.03879502,-0.067075797,-0.088123335,0.072138353,-0.021413607,-0.049073724,-0.099564586,-0.007115036,0.016744548,-0.092662338,-0.000931099,0,-0.061239022,-0.083697542,0.04773997,0,-0.040704279,-0.00702956,-0.197062424,-0.111347087,-0.001851912,-0.006204964,-0.055452292,0.037704668,0.023888067,-0.069016567,-0.203366526,-0.027123195,-0.021081265,-0.039458414,0.094552877,-0.075974982,0.082544861,-0.001282874
2/29/16,-0.001330548,-0.005282332,0.023513871,-0.044653876,-0.027272727,-0.061835941,-0.058739353,0.001944507,-0.1145686,0,0.087724936,0.036259199,-0.127551389,-0.004530509,-0.004554805,0.100462379,-0.022866711,0.030236584,-0.00313087,-0.047143748,-0.057962829,-0.013040712,-0.037646183,0.011831222,0.014626201,-0.053781513,0.004892824,0,-0.083406677,-0.023699876,-0.046041458,0,-0.00907835,-0.069912502,0.017094948,0.074598839,0.012944093,-0.01490433,-0.017054772,-0.017137961,0.011332074,-0.021732546,0.003817992,0.001700359,0.034213268,-0.026302863,0.015209125,-0.058537869,-0.000301386,0.038929199
3/31/16,0.127210673,0.045962278,0.079762519,0.101585437,0.331775701,0.05376722,0.074422645,0.15704525,0.083898574,0,0.130576071,0.058028755,0.190363583,0.050323269,0.089741697,0.087471352,0.143336529,0.064410015,0.039677554,0.067153012,0.06369036,0.080861557,0.093274755,0.076262417,0.028419352,0.051865009,0.083914088,0,0.000138889,0.087206627,0.072446454,0,0.06288573,0.085495283,0.094422439,0.136160714,0.112289288,0.055123174,-0.001011122,0.025158799,0.089140337,0.097155086,0.197155213,0.082987552,0.086752349,0.056499517,0.066035876,0.030690537,0.040052878,0.042919526
4/29/16,-0.139921094,0.078233952,-0.06446784,0.004477612,0.245614035,0.055826052,0.111094266,-0.056634304,0.076923077,0,0.025356655,-0.000785844,0.186739508,-0.057182337,0.02668292,-0.025500727,0.071069182,0.019924099,0.039774444,0.030499562,-0.072119544,0.003447501,-0.063987635,-0.02717652,0.035859519,0.075138969,-0.034274628,0,0.0488821,0.028407321,0.00644494,0,0.036477036,-0.097048705,-0.119338746,-0.002806624,-0.02205031,0.004683841,0.103576248,-0.0186603,0.000101926,0.018786637,0.047830439,-0.000186055,0.021567106,0.009937238,-0.048118279,0.033498759,-0.023653088,0.057542768
5/31/16,0.071799336,0.031639344,0.018766067,0.055720654,0.287323944,0.004338329,0.095817099,0.059073756,0.015796703,0,-0.067035512,0.041803818,-0.078413983,0.004320529,0.104353562,0.056747908,-0.001050547,0.016640827,-0.03912454,0.010460963,0.057877041,-0.008066323,0.052349927,0.057191,0.012583468,0.032753165,-0.004464286,0,1.9137E-05,-0.011238272,-0.035022531,0,0.025893508,0.070337818,0.139286904,0.318278862,0.008529854,-0.017385392,0.07043511,0.011482776,0.005707297,0.052131716,-0.072811098,0.062412342,0.015112394,0.023860309,-0.000785238,0.022685494,0.06644088,0.015517799
6/30/16,-0.042659724,-0.016208486,-0.008074691,-0.036996079,0.124726477,-0.036720481,-0.009919894,0.00991533,-0.099753207,0,0.045510964,0.02985782,-0.00433889,0.055589164,-0.051367817,-0.012392427,0.037920792,0.028505775,-0.014110058,-0.038128104,-0.060519463,-0.033530124,0.038303261,0.046409151,0.076404295,-0.04795465,0.024251771,0,0.049580168,-0.081751825,-0.00684988,0,0.032390638,-0.034528302,-0.108121283,0.006207192,0.018159204,0.054906355,0.014697406,0.044792695,0.041232258,-0.025451344,-0.049052547,0.033828383,0.061142668,-0.06042564,0.097053045,-0.066837539,0.031647358,0.053021793
7/29/16,0.090062762,0.07919316,0.145439375,0.021609771,0.33463035,0.130660532,0.06035326,0.042342342,0.091936699,0,0.102207642,0.03594568,-0.05805826,0.064824249,0.030096965,0.073899986,-0.022417247,0.05004285,-0.012039953,0.084529226,0.124813441,0.082621975,0.062804878,-0.002971637,0.032399011,0.037515837,-0.037502758,0,0.052571429,0.083901915,-0.022353332,0,0.018226002,0.107680281,-0.002514211,0.214635184,0.006368453,0.02812913,0.047713718,0.018797906,-0.014353126,0.074986465,0.106039194,0.119352,0.014164306,0.052312256,0.002264752,0.013522079,-0.000684744,-0.051098784
8/31/16,0.023618063,-0.032160652,-0.061005587,0.045473125,0.078717201,-0.005789053,0.013639778,0.089146808,0.119047619,0,-0.009787337,-0.029591078,0.005634493,-0.028086225,-0.029095355,0.029806747,-0.008266656,-0.000368369,-0.015528921,0.017589156,-0.001882882,-0.024811177,0.037362296,0.004144518,-0.04067611,0.055182117,-0.004584002,0,-0.056071773,0.014594708,-0.009330094,0,0.070405728,0.020115126,0.067945205,0.07621944,0.004385965,-0.013014139,-0.048635551,0.020095806,-0.003291442,-0.041866029,-0.097022872,-0.003010753,-0.049930168,0.038310108,-0.055585634,0.0674547,-0.014347964,-0.011845575
9/30/16,0.065504241,-0.016068643,0.006425512,0.060893363,-0.066216216,-0.019110902,0.088603151,-0.019218856,-0.030359356,0,0.083221477,0.016549188,0.058952497,-0.059102967,-0.10186351,0.008905852,0.023265063,-0.03554551,-0.016938387,0.017047257,0.017990758,-0.040560692,0.051825021,-0.012920592,-0.010139098,-0.013481481,-0.0174918,0,0.032282958,0.05319259,-0.002593809,0,0.001345203,0.002436478,0.01128784,0.117052494,-0.047064532,0.018922717,-0.026724138,0.027946398,-0.016913251,0.046221005,-0.037639734,0.009203336,0.03379784,0.022249691,-0.006688324,-0.128346457,0.009518477,0.00160661
10/31/16,0.004334365,-0.107350012,-0.066234087,-0.009489589,0.046309696,-0.15376776,-0.056717345,-0.012984002,0.054313099,0,-0.051460811,-0.064262226,0.005468382,-0.030424234,0.053694098,-0.024803539,0.017780801,0.002041077,-0.001830713,0.02120527,0.00726314,-0.051834007,-0.076291391,-0.008450078,-0.018115635,0.047592299,0.001890359,0,-0.079990032,0.053538098,-0.02418516,0,-0.05912514,0.040277778,0.267072552,0.038528897,-0.018103965,-0.014434127,-0.063773251,-0.025299591,-0.008023041,-0.075631837,-0.030877812,0.009546879,0.0095,-0.002297461,-0.064013638,0.039069557,-0.029118136,-0.045371219
11/30/16,-0.021546759,0.089996414,-0.029816514,-0.043716864,0.232365145,0.027585366,-0.049694867,0.001233263,0.284545455,0,0.144979631,0.1243934,0.116685846,0.018271548,-0.04204364,-0.028031291,0.07562765,-0.004837683,0.069371022,-0.095961524,-0.042005186,0.066214481,0.002750226,0.045429465,-0.033780113,0.157522379,-0.04025482,0,-0.085089967,-0.045038311,0.067771318,0,0.042064033,0.012336589,-0.063025547,0.297602066,0.046069755,-0.059211754,0.023695995,-0.05,-0.084612194,-0.047065225,-0.042128155,0.051156013,0.124637374,-0.060970632,0.037422037,0.159845887,0.00585547,0.056979057
12/30/16,0.047955121,0.029934211,0.008930917,0.001361735,0.272727273,0.01485389,-0.000932625,0.04278913,0.046401515,0,-0.029510255,-0.002661488,0.033388293,0.066617814,-0.049166667,0.013413816,0.055037648,-0.002628425,0.059385974,-0.028458031,0.021356395,0.036166924,0.045244957,0.008180859,0.035130279,0.076337782,0.027509294,0,0.09579857,0.010273973,0.020541628,0,-0.030596678,0.031198141,0.058119658,0.157700651,-0.043294352,0.045254745,0.010578718,0.019645889,0.048244885,0.008101243,0.128247096,-0.012985256,0.010864073,0.009053285,0.069739479,0.04138322,-0.011649604,0.033906071
1/31/17,0.047746503,-0.01389834,0.094492348,0.101311316,-0.085537919,0.071609329,0.098163682,0.128585167,0.024434389,0,0.039995937,0.092251991,-0.027522936,0.023983511,0.155419223,0.025326124,-0.053950722,0.078108941,0.061696411,0.132724902,0.035005363,0.026103819,0.015164047,0.037649457,-0.017012412,-0.013820748,0.00265316,0,0.047314752,0.031948115,0.00698324,0,0.052998131,0.040392662,0.136591276,0.022859284,0.047231991,-0.008123865,-0.023091133,0.050077872,0.050715925,0.080014174,0.178950817,0.041853427,0.012871782,0.060112792,-0.071910508,0.022137543,-0.03443287,-0.070573898
2/28/17,0.133742658,0.011945672,0.079243476,0.043746693,0.394406943,0.134419456,0.026181571,0.057293233,0.090106007,0,0.01045369,-0.007690268,-0.019249035,0.083582835,0.028445006,0.112630208,0.020025218,0.01942326,-0.005061003,0.040055249,0.030163743,0.053278093,-0.009839169,0.05785124,0.086151086,0.070778684,0.009381766,0,0.082223801,0.038841343,0.04915465,0,0.06259074,-0.004386134,0.010091678,-0.069350887,0.061829968,0.063596069,0.086188317,0.039611872,0.137522105,0.034713564,-0.007700552,0.014297061,0.020234423,0.06523702,0.012650479,0.034500078,0.062780941,-0.021712633
3/31/17,0.048689685,0.053686934,-0.014862467,0.09962819,0.006224066,-0.070582904,0.049110101,0.042831288,-0.041354038,0,-0.04034761,0.004543025,0.0483498,-0.05356135,0.014013522,-0.011117613,-0.0456,0.001400968,0.029975475,0.048030102,0.003396731,0.019425416,-0.00359116,-0.075334821,0.019147369,-0.030677555,0.020343406,0,0.015698587,0.018196632,0.015354485,0,-0.028305286,0.029384183,0.039963414,0.07341348,0.047428974,0.020357918,0.002637749,-0.013396289,0.041925865,-0.024956436,0.11324453,0.051422605,-0.004592555,0.010575392,-0.017731211,-0.038355218,0.023638221,0.008484998
